Sales,Stock Remaining (%),Avg_consumption Rate (%),Price,AVC,Category,Label
58,0.42,0.56,16.69,5.27,Meat,1
59,0.41,0.6,24.1,14.32,Fish,1
67,0.33,0.5,21.26,7.45,Fish,1
61,0.39,0.61,37.98,18.32,Fish,1
42,0.58,0.63,50.0,17.2,Meat,1
48,0.52,0.46,24.93,8.18,Fish,1
53,0.47,0.46,46.86,23.16,Fish,1
53,0.47,0.61,14.69,5.96,Fish,1
51,0.49,0.51,21.25,10.87,Meat,1
62,0.38,0.6,13.69,4.96,Fish,1
63,0.37,0.41,28.07,9.09,Meat,1
61,0.39,0.49,16.18,9.03,Salad,1
63,0.37,0.48,45.51,23.25,Meat,1
56,0.44,0.54,10.52,4.7,Salad,1
60,0.4,0.63,14.37,5.79,Pasta,1
64,0.36,0.4,7.9,3.19,Dessert,1
63,0.37,0.56,23.8,9.98,Meat,1
74,0.26,0.57,43.74,25.61,Fish,1
40,0.6,0.5,17.21,7.29,Salad,1
63,0.37,0.47,12.23,4.34,Salad,1
48,0.52,0.46,22.43,9.02,Fish,1
66,0.34,0.53,17.55,10.31,Salad,1
66,0.34,0.45,16.94,9.36,Salad,1
58,0.42,0.49,24.75,12.59,Pasta,1
61,0.39,0.52,12.2,5.11,Pasta,1
54,0.46,0.57,19.2,7.34,Pasta,1
73,0.27,0.41,11.0,4.22,Salad,1
79,0.21,0.4,14.77,8.78,Salad,1
68,0.32,0.53,23.55,13.86,Pasta,1
73,0.27,0.63,12.11,5.46,Pasta,1
76,0.24,0.57,6.98,4.03,Dessert,1
53,0.47,0.54,7.74,4.34,Dessert,1
60,0.4,0.54,5.55,2.46,Dessert,1
67,0.33,0.43,34.84,17.62,Meat,1
60,0.4,0.44,37.54,20.91,Meat,1
57,0.43,0.49,33.93,16.09,Fish,1
53,0.47,0.4,20.46,10.89,Fish,1
72,0.28,0.51,14.8,8.56,Pasta,1
51,0.49,0.57,28.91,12.42,Fish,1
53,0.47,0.56,18.74,9.35,Salad,1
65,0.35,0.59,11.83,4.13,Salad,1
52,0.48,0.52,8.32,3.65,Dessert,1
64,0.36,0.58,10.23,5.18,Salad,1
58,0.42,0.57,5.31,2.66,Dessert,1
50,0.5,0.5,7.72,3.09,Dessert,1
51,0.49,0.49,35.21,15.99,Fish,1
67,0.33,0.42,24.2,13.5,Pasta,1
59,0.41,0.62,44.48,25.59,Meat,1
63,0.37,0.46,22.49,9.96,Fish,1
57,0.43,0.62,19.99,8.81,Salad,1
57,0.43,0.43,37.74,15.52,Meat,1
61,0.39,0.46,12.12,6.14,Salad,1
70,0.3,0.53,8.27,2.89,Dessert,1
50,0.5,0.55,35.64,16.13,Meat,1
53,0.47,0.63,17.08,9.81,Pasta,1
58,0.42,0.42,37.9,13.5,Meat,1
56,0.44,0.48,46.77,15.43,Fish,1
71,0.29,0.43,28.79,8.85,Fish,1
82,0.18,0.62,6.4,3.31,Dessert,1
69,0.31,0.54,28.82,13.59,Meat,1
61,0.39,0.41,9.16,4.49,Dessert,1
54,0.46,0.58,14.43,6.01,Salad,1
48,0.52,0.44,37.63,18.75,Fish,1
41,0.59,0.58,10.25,4.4,Pasta,1
64,0.36,0.59,6.42,3.25,Dessert,1
55,0.45,0.64,9.15,4.41,Dessert,1
76,0.24,0.55,14.32,6.58,Salad,1
54,0.46,0.53,6.09,2.25,Dessert,1
56,0.44,0.46,38.66,19.1,Meat,1
64,0.36,0.53,45.24,22.3,Fish,1
60,0.4,0.51,5.47,2.85,Dessert,1
53,0.47,0.47,19.84,9.06,Salad,1
69,0.31,0.45,35.7,19.31,Meat,1
60,0.4,0.51,32.51,19.46,Fish,1
54,0.46,0.53,18.34,5.53,Salad,1
53,0.47,0.61,15.57,7.17,Salad,1
50,0.5,0.46,15.39,6.54,Pasta,1
31,0.69,0.52,33.14,12.56,Meat,1
62,0.38,0.62,17.8,7.26,Pasta,1
47,0.53,0.6,13.56,8.05,Pasta,1
54,0.46,0.57,22.25,13.02,Fish,1
58,0.42,0.52,21.96,9.21,Meat,1
62,0.38,0.46,15.73,8.77,Pasta,1
68,0.32,0.5,49.63,23.45,Meat,1
69,0.31,0.43,6.7,3.64,Dessert,1
69,0.31,0.49,26.74,11.65,Fish,1
48,0.52,0.53,17.0,5.31,Salad,1
64,0.36,0.51,25.0,9.13,Fish,1
54,0.46,0.44,18.69,9.18,Meat,1
71,0.29,0.48,15.16,6.88,Pasta,1
51,0.49,0.42,17.44,9.12,Salad,1
65,0.35,0.55,22.01,11.18,Pasta,1
50,0.5,0.46,20.73,11.22,Meat,1
60,0.4,0.63,16.07,9.15,Salad,1
68,0.32,0.41,28.54,11.54,Fish,1
51,0.49,0.5,42.88,20.07,Fish,1
66,0.34,0.58,29.98,15.45,Meat,1
62,0.38,0.63,8.48,4.63,Dessert,1
63,0.37,0.42,27.59,10.69,Meat,1
44,0.56,0.59,22.63,11.29,Pasta,1
60,0.4,0.58,7.36,2.71,Dessert,1
81,0.19,0.57,16.49,6.41,Pasta,1
54,0.46,0.45,12.21,5.9,Salad,1
78,0.22,0.63,24.45,8.91,Pasta,1
61,0.39,0.49,18.23,9.36,Fish,1
60,0.4,0.42,10.6,6.06,Salad,1
62,0.38,0.51,16.04,7.44,Fish,1
64,0.36,0.5,7.82,3.88,Dessert,1
47,0.53,0.55,12.67,7.36,Salad,1
64,0.36,0.58,49.3,22.25,Meat,1
39,0.61,0.54,17.39,5.79,Pasta,1
59,0.41,0.58,21.81,10.41,Pasta,1
39,0.61,0.47,15.02,7.52,Pasta,1
50,0.5,0.64,48.53,24.7,Fish,1
77,0.23,0.63,11.38,5.38,Salad,1
74,0.26,0.52,37.47,17.87,Fish,1
62,0.38,0.46,18.55,8.99,Pasta,1
51,0.49,0.55,5.45,2.7,Dessert,1
49,0.51,0.56,5.86,3.43,Dessert,1
59,0.41,0.61,26.02,10.47,Meat,1
61,0.39,0.47,14.28,6.53,Salad,1
71,0.29,0.53,16.95,5.94,Salad,1
44,0.56,0.53,5.45,3.15,Dessert,1
63,0.37,0.53,46.98,18.6,Meat,1
55,0.45,0.43,6.01,2.57,Dessert,1
66,0.34,0.42,23.86,12.16,Pasta,1
77,0.23,0.63,12.38,6.74,Fish,1
46,0.54,0.56,47.57,28.15,Meat,1
68,0.32,0.55,44.71,18.37,Meat,1
45,0.55,0.62,19.29,9.59,Salad,1
65,0.35,0.57,22.1,11.58,Fish,1
63,0.37,0.64,5.98,3.55,Dessert,1
60,0.4,0.45,41.47,14.41,Meat,1
46,0.54,0.51,48.79,19.35,Meat,1
69,0.31,0.56,7.82,3.07,Dessert,1
63,0.37,0.54,15.46,7.37,Salad,1
61,0.39,0.46,23.11,11.77,Fish,1
45,0.55,0.61,45.74,21.38,Fish,1
58,0.42,0.52,18.36,7.43,Pasta,1
64,0.36,0.6,9.22,5.33,Dessert,1
60,0.4,0.46,18.18,8.87,Meat,1
49,0.51,0.64,28.59,15.04,Meat,1
53,0.47,0.48,13.41,7.86,Salad,1
63,0.37,0.55,15.59,5.07,Pasta,1
71,0.29,0.5,18.05,8.29,Salad,1
65,0.35,0.63,49.33,25.94,Meat,1
47,0.53,0.53,22.89,7.43,Meat,1
61,0.39,0.44,38.37,13.19,Meat,1
61,0.39,0.49,13.23,6.21,Pasta,1
67,0.33,0.47,6.14,2.55,Dessert,1
50,0.5,0.47,19.38,6.8,Salad,1
46,0.54,0.58,16.32,5.15,Salad,1
31,0.69,0.42,43.53,19.57,Fish,1
48,0.52,0.5,11.43,5.59,Salad,1
35,0.65,0.44,8.06,3.5,Dessert,1
65,0.35,0.41,5.6,2.29,Dessert,1
46,0.54,0.5,5.64,3.23,Dessert,1
55,0.45,0.55,15.13,5.41,Meat,1
67,0.33,0.57,29.15,11.45,Fish,1
82,0.18,0.54,12.14,5.12,Fish,1
69,0.31,0.5,14.42,5.62,Salad,1
47,0.53,0.43,6.9,3.29,Dessert,1
54,0.46,0.48,10.18,3.1,Salad,1
65,0.35,0.48,21.28,8.53,Pasta,1
57,0.43,0.54,10.42,5.75,Salad,1
63,0.37,0.47,9.89,3.65,Dessert,1
64,0.36,0.46,34.83,16.56,Fish,1
86,0.14,0.57,13.49,5.64,Salad,1
64,0.36,0.56,5.47,2.11,Dessert,1
53,0.47,0.61,13.62,7.15,Fish,1
54,0.46,0.5,19.3,8.44,Salad,1
63,0.37,0.45,16.47,6.27,Meat,1
64,0.36,0.43,26.32,8.78,Fish,1
40,0.6,0.6,9.55,4.75,Dessert,1
62,0.38,0.58,38.53,12.46,Meat,1
64,0.36,0.51,8.83,3.4,Dessert,1
66,0.34,0.54,15.33,4.91,Salad,1
56,0.44,0.49,27.14,10.6,Meat,1
58,0.42,0.45,15.21,5.81,Pasta,1
47,0.53,0.49,6.37,3.14,Dessert,1
63,0.37,0.56,21.42,8.07,Pasta,1
57,0.43,0.63,7.33,3.63,Dessert,1
53,0.47,0.61,6.96,3.59,Dessert,1
80,0.2,0.41,23.19,9.36,Fish,1
64,0.36,0.6,19.35,8.19,Pasta,1
61,0.39,0.5,17.11,7.81,Salad,1
43,0.57,0.53,23.86,11.36,Pasta,1
38,0.62,0.53,40.57,18.4,Meat,1
61,0.39,0.49,9.0,4.29,Dessert,1
59,0.41,0.48,23.68,13.37,Meat,1
52,0.48,0.57,10.78,5.33,Pasta,1
50,0.5,0.55,19.78,6.2,Salad,1
69,0.31,0.41,8.43,2.62,Dessert,1
57,0.43,0.5,8.41,2.58,Dessert,1
80,0.2,0.54,31.68,17.39,Fish,1
50,0.5,0.62,12.03,4.74,Fish,1
62,0.38,0.62,22.45,8.66,Fish,1
71,0.29,0.51,5.09,2.25,Dessert,1
71,0.29,0.55,24.86,8.09,Fish,1
61,0.39,0.41,14.72,7.11,Fish,1
61,0.39,0.46,38.55,18.57,Fish,1
70,0.3,0.52,14.96,7.45,Pasta,1
50,0.5,0.43,8.26,4.3,Dessert,1
51,0.49,0.6,10.06,5.05,Salad,1
65,0.35,0.44,17.94,10.59,Salad,1
58,0.42,0.5,43.13,21.57,Meat,1
74,0.26,0.46,19.04,10.48,Salad,1
64,0.36,0.47,13.21,5.71,Pasta,1
63,0.37,0.5,19.73,9.9,Pasta,1
56,0.44,0.57,14.83,7.68,Pasta,1
70,0.3,0.42,8.88,3.53,Dessert,1
63,0.37,0.63,13.18,5.74,Pasta,1
46,0.54,0.63,10.18,5.0,Pasta,1
49,0.51,0.44,45.84,14.74,Meat,1
67,0.33,0.64,9.42,3.75,Dessert,1
65,0.35,0.63,19.01,8.04,Pasta,1
62,0.38,0.51,17.71,9.13,Salad,1
35,0.65,0.51,41.59,18.49,Fish,1
67,0.33,0.54,8.73,4.14,Dessert,1
51,0.49,0.55,10.25,6.14,Pasta,1
39,0.61,0.6,13.18,5.73,Pasta,1
37,0.63,0.6,11.93,6.54,Salad,1
64,0.36,0.47,16.37,5.27,Fish,1
64,0.36,0.59,41.45,21.22,Fish,1
55,0.45,0.55,5.88,2.76,Dessert,1
60,0.4,0.56,14.34,6.71,Salad,1
55,0.45,0.56,22.19,13.24,Pasta,1
45,0.55,0.48,34.27,15.77,Fish,1
75,0.25,0.62,11.33,4.37,Pasta,1
61,0.39,0.56,45.4,19.9,Fish,1
66,0.34,0.56,7.5,2.56,Dessert,1
56,0.44,0.42,10.65,5.82,Salad,1
64,0.36,0.45,8.72,3.13,Dessert,1
71,0.29,0.44,31.66,17.96,Fish,1
70,0.3,0.46,17.12,7.74,Pasta,1
54,0.46,0.51,34.49,16.28,Meat,1
54,0.46,0.56,14.57,5.8,Salad,1
53,0.47,0.62,24.58,8.69,Pasta,1
66,0.34,0.64,8.57,2.58,Dessert,1
67,0.33,0.55,32.92,17.98,Meat,1
77,0.23,0.59,17.73,6.24,Meat,1
57,0.43,0.49,12.98,4.05,Pasta,1
59,0.41,0.63,18.24,10.12,Pasta,1
65,0.35,0.52,23.76,13.89,Pasta,1
55,0.45,0.44,11.28,5.1,Salad,1
56,0.44,0.57,21.35,10.68,Meat,1
64,0.36,0.47,36.49,17.87,Meat,1
74,0.26,0.57,12.58,5.03,Salad,1
52,0.48,0.62,33.89,13.93,Meat,1
57,0.43,0.62,16.51,9.2,Salad,1
36,0.64,0.58,47.82,27.03,Meat,1
61,0.39,0.57,41.99,24.62,Meat,1
61,0.39,0.49,11.59,5.76,Salad,1
65,0.35,0.62,11.08,3.68,Salad,1
56,0.44,0.52,10.41,5.65,Salad,1
47,0.53,0.58,18.86,7.96,Salad,1
38,0.62,0.54,9.92,5.38,Dessert,1
54,0.46,0.5,13.61,7.52,Salad,1
54,0.46,0.62,43.78,15.58,Meat,1
61,0.39,0.57,47.48,16.1,Fish,1
72,0.28,0.61,47.03,23.76,Fish,1
69,0.31,0.41,17.18,6.84,Meat,1
65,0.35,0.52,26.23,9.81,Meat,1
60,0.4,0.58,19.95,6.92,Pasta,1
76,0.24,0.58,48.26,23.27,Meat,1
52,0.48,0.51,38.39,19.82,Meat,1
61,0.39,0.57,9.53,3.05,Dessert,1
48,0.52,0.58,12.22,4.55,Salad,1
68,0.32,0.5,22.61,11.33,Pasta,1
43,0.57,0.44,5.15,1.86,Dessert,1
66,0.34,0.47,22.67,8.88,Pasta,1
52,0.48,0.45,26.43,12.98,Meat,1
72,0.28,0.6,36.35,15.97,Meat,1
68,0.32,0.5,28.22,14.55,Meat,1
60,0.4,0.48,13.46,7.43,Salad,1
75,0.25,0.6,10.25,5.54,Pasta,1
50,0.5,0.47,24.77,12.27,Pasta,1
61,0.39,0.61,15.16,7.46,Pasta,1
66,0.34,0.54,11.44,4.23,Salad,1
65,0.35,0.41,22.48,13.25,Pasta,1
71,0.29,0.46,46.45,16.92,Meat,1
70,0.3,0.41,18.6,10.47,Salad,1
65,0.35,0.53,23.75,13.76,Meat,1
66,0.34,0.51,46.77,17.03,Fish,1
52,0.48,0.43,37.16,19.1,Fish,1
59,0.41,0.61,6.41,3.45,Dessert,1
59,0.41,0.52,22.68,13.34,Meat,1
59,0.41,0.46,18.48,8.63,Meat,1
61,0.39,0.52,9.93,4.5,Dessert,1
65,0.35,0.63,13.2,4.7,Salad,1
44,0.56,0.51,26.39,9.65,Meat,1
55,0.45,0.49,17.39,6.95,Fish,1
64,0.36,0.62,18.29,10.53,Salad,1
60,0.4,0.43,5.14,1.61,Dessert,1
54,0.46,0.45,21.02,10.03,Pasta,1
62,0.38,0.63,21.79,10.48,Pasta,1
49,0.51,0.41,21.2,11.36,Pasta,1
51,0.49,0.63,12.6,4.54,Salad,1
37,0.63,0.61,32.68,12.46,Meat,1
53,0.47,0.49,8.63,2.76,Dessert,1
66,0.34,0.51,16.43,9.56,Salad,1
58,0.42,0.51,13.32,4.52,Salad,1
72,0.28,0.41,39.41,23.33,Fish,1
51,0.49,0.63,7.8,3.0,Dessert,1
59,0.41,0.64,9.32,3.2,Dessert,1
69,0.31,0.56,21.46,6.82,Fish,1
59,0.41,0.54,16.95,9.13,Salad,1
64,0.36,0.57,16.04,5.9,Fish,1
61,0.39,0.64,7.15,3.71,Dessert,1
48,0.52,0.48,7.7,2.72,Dessert,1
53,0.47,0.62,12.24,3.85,Pasta,1
61,0.39,0.45,26.53,11.11,Fish,1
55,0.45,0.51,10.26,6.03,Salad,1
58,0.42,0.43,41.65,16.59,Fish,1
51,0.49,0.57,27.09,13.65,Fish,1
63,0.37,0.48,12.74,7.41,Pasta,1
61,0.39,0.61,48.87,18.45,Meat,1
69,0.31,0.46,18.96,6.64,Salad,1
39,0.61,0.52,14.64,8.45,Salad,1
53,0.47,0.52,48.81,15.86,Fish,1
53,0.47,0.41,7.5,2.75,Dessert,1
66,0.34,0.59,19.86,7.12,Salad,1
64,0.36,0.4,17.43,10.05,Fish,1
66,0.34,0.45,8.62,4.96,Dessert,1
49,0.51,0.64,16.16,7.99,Salad,1
43,0.57,0.42,43.1,24.59,Fish,1
50,0.5,0.47,47.42,22.37,Meat,1
44,0.56,0.56,19.15,8.37,Pasta,1
52,0.48,0.51,9.86,5.59,Dessert,1
71,0.29,0.58,37.68,20.98,Fish,1
43,0.57,0.58,16.58,7.79,Salad,1
56,0.44,0.62,20.47,11.0,Meat,1
43,0.57,0.6,19.93,7.17,Pasta,1
71,0.29,0.44,16.24,5.02,Pasta,1
51,0.49,0.61,43.14,21.01,Fish,1
88,0.12,0.44,13.73,6.34,Pasta,1
57,0.43,0.62,30.35,17.68,Meat,1
60,0.4,0.49,24.01,8.4,Pasta,1
69,0.31,0.56,11.01,6.2,Salad,1
64,0.36,0.44,21.59,7.55,Pasta,1
48,0.52,0.53,8.56,3.53,Dessert,1
62,0.38,0.54,10.98,3.37,Pasta,1
53,0.47,0.63,15.16,8.18,Salad,1
54,0.46,0.57,11.19,5.5,Salad,1
61,0.39,0.56,23.83,8.41,Fish,1
64,0.36,0.4,42.0,24.38,Meat,1
62,0.38,0.46,9.97,3.78,Dessert,1
48,0.52,0.46,15.72,8.41,Pasta,1
54,0.46,0.54,32.23,17.86,Meat,1
52,0.48,0.56,35.89,13.96,Meat,1
42,0.58,0.45,45.75,23.92,Meat,1
61,0.39,0.51,28.18,15.2,Meat,1
62,0.38,0.42,29.8,10.81,Fish,1
60,0.4,0.48,40.85,12.34,Fish,1
54,0.46,0.53,44.81,17.26,Fish,1
58,0.42,0.59,14.91,8.94,Salad,1
68,0.32,0.6,14.9,7.72,Pasta,1
62,0.38,0.64,43.91,21.65,Fish,1
61,0.39,0.5,20.13,8.4,Fish,1
49,0.51,0.58,7.0,3.33,Dessert,1
61,0.39,0.41,37.59,12.7,Meat,1
61,0.39,0.51,10.98,3.44,Salad,1
61,0.39,0.42,37.39,21.74,Fish,1
59,0.41,0.63,11.14,6.35,Salad,1
65,0.35,0.63,38.6,15.6,Fish,1
61,0.39,0.45,18.74,9.68,Fish,1
65,0.35,0.5,11.47,5.38,Pasta,1
78,0.22,0.47,27.08,10.37,Meat,1
67,0.33,0.62,9.12,3.79,Dessert,1
54,0.46,0.62,5.52,2.27,Dessert,1
59,0.41,0.47,7.44,4.38,Dessert,1
66,0.34,0.5,10.54,6.24,Salad,1
59,0.41,0.44,19.82,8.57,Salad,1
41,0.59,0.56,34.24,16.53,Meat,1
65,0.35,0.43,22.57,11.6,Pasta,1
57,0.43,0.54,5.71,2.23,Dessert,1
47,0.53,0.46,14.34,4.4,Fish,1
65,0.35,0.58,12.4,4.52,Pasta,1
66,0.34,0.44,8.77,4.94,Dessert,1
66,0.34,0.41,29.59,9.66,Meat,1
61,0.39,0.5,9.78,5.13,Dessert,1
72,0.28,0.59,15.4,5.56,Salad,1
46,0.54,0.4,10.65,3.59,Salad,1
65,0.35,0.53,14.58,4.74,Pasta,1
48,0.52,0.57,11.91,4.7,Pasta,1
63,0.37,0.4,45.92,18.65,Meat,1
36,0.64,0.53,7.12,2.67,Dessert,1
63,0.37,0.5,13.1,7.21,Salad,1
64,0.36,0.53,27.84,9.23,Fish,1
53,0.47,0.59,36.77,16.08,Fish,1
62,0.38,0.44,15.94,8.72,Fish,1
38,0.62,0.6,19.6,6.06,Salad,1
72,0.28,0.62,19.58,11.42,Pasta,1
62,0.38,0.61,19.94,6.52,Salad,1
42,0.58,0.48,20.6,10.76,Meat,1
45,0.55,0.44,35.02,13.74,Fish,1
59,0.41,0.57,9.91,4.51,Dessert,1
67,0.33,0.62,14.83,5.37,Pasta,1
64,0.36,0.55,18.14,10.03,Fish,1
69,0.31,0.49,13.33,5.32,Pasta,1
57,0.43,0.56,9.64,4.31,Dessert,1
53,0.47,0.55,20.0,7.58,Pasta,1
49,0.51,0.58,46.4,20.9,Meat,1
60,0.4,0.64,5.93,2.13,Dessert,1
62,0.38,0.48,25.48,12.38,Meat,1
44,0.56,0.56,8.56,4.05,Dessert,1
58,0.42,0.43,16.97,5.13,Pasta,1
65,0.35,0.61,5.1,2.09,Dessert,1
80,0.2,0.63,38.67,14.41,Meat,1
63,0.37,0.59,10.05,5.38,Pasta,1
71,0.29,0.41,8.78,3.14,Dessert,1
51,0.49,0.45,25.8,11.49,Fish,1
38,0.62,0.49,17.04,7.29,Salad,1
68,0.32,0.44,23.62,11.78,Pasta,1
50,0.5,0.55,8.04,4.27,Dessert,1
65,0.35,0.63,19.37,7.38,Salad,1
73,0.27,0.54,8.15,2.92,Dessert,1
58,0.42,0.49,40.71,23.27,Fish,1
73,0.27,0.59,9.62,4.94,Dessert,1
69,0.31,0.52,15.16,8.85,Pasta,1
55,0.45,0.57,10.08,5.32,Salad,1
68,0.32,0.6,5.5,2.55,Dessert,1
50,0.5,0.54,8.31,3.8,Dessert,1
53,0.47,0.41,20.07,10.38,Meat,1
61,0.39,0.54,5.53,2.54,Dessert,1
68,0.32,0.63,21.16,7.86,Pasta,1
66,0.34,0.6,25.89,14.21,Meat,1
35,0.65,0.4,13.8,7.0,Pasta,1
65,0.35,0.6,31.65,13.79,Fish,1
61,0.39,0.48,6.18,3.11,Dessert,1
68,0.32,0.48,6.03,3.32,Dessert,1
64,0.36,0.52,12.11,6.46,Salad,1
58,0.42,0.5,15.86,7.36,Salad,1
63,0.37,0.54,33.04,11.04,Meat,1
40,0.6,0.58,11.05,3.48,Pasta,1
61,0.39,0.53,5.19,2.86,Dessert,1
33,0.67,0.6,12.9,6.71,Fish,1
80,0.2,0.44,41.21,17.38,Fish,1
55,0.45,0.5,45.47,20.0,Fish,1
72,0.28,0.55,8.03,2.9,Dessert,1
63,0.37,0.58,18.2,7.33,Salad,1
58,0.42,0.63,5.41,2.6,Dessert,1
51,0.49,0.44,11.45,3.92,Salad,1
43,0.57,0.62,14.48,6.01,Fish,1
57,0.43,0.58,16.39,8.62,Salad,1
64,0.36,0.51,28.02,9.07,Fish,1
48,0.52,0.61,13.99,7.55,Salad,1
57,0.43,0.59,22.37,7.93,Fish,1
62,0.38,0.43,16.29,5.4,Pasta,1
56,0.44,0.42,19.17,10.79,Salad,1
61,0.39,0.63,17.14,5.44,Salad,1
67,0.33,0.55,11.53,4.91,Pasta,1
69,0.31,0.42,16.69,9.0,Salad,1
44,0.56,0.62,15.37,9.02,Salad,1
75,0.25,0.48,14.17,6.28,Salad,1
68,0.32,0.62,34.92,13.7,Meat,1
62,0.38,0.49,8.59,4.79,Dessert,1
59,0.41,0.48,23.18,12.58,Pasta,1
62,0.38,0.41,11.45,3.98,Salad,1
54,0.46,0.47,17.39,8.56,Salad,1
48,0.52,0.48,8.62,3.09,Dessert,1
80,0.2,0.5,27.25,11.34,Meat,1
47,0.53,0.53,16.88,7.76,Pasta,1
52,0.48,0.57,14.84,7.75,Salad,1
67,0.33,0.49,12.45,6.96,Salad,1
45,0.55,0.53,15.82,7.96,Fish,1
58,0.42,0.47,11.55,4.64,Pasta,1
64,0.36,0.58,37.15,12.33,Meat,1
47,0.53,0.46,29.91,16.75,Meat,1
59,0.41,0.47,13.47,7.9,Pasta,1
50,0.5,0.54,38.1,13.63,Meat,1
57,0.43,0.45,10.54,4.83,Salad,1
52,0.48,0.49,12.59,5.49,Salad,1
45,0.55,0.42,9.04,3.23,Dessert,1
62,0.38,0.49,15.88,6.76,Salad,1
66,0.34,0.48,22.05,12.35,Meat,1
57,0.43,0.49,36.22,20.75,Fish,1
63,0.37,0.61,19.28,10.49,Salad,1
69,0.31,0.44,32.33,11.58,Fish,1
59,0.41,0.55,15.41,9.19,Meat,1
91,0.09,0.64,16.66,9.86,Meat,1
66,0.34,0.51,8.34,4.18,Dessert,1
55,0.45,0.64,47.02,15.02,Meat,1
70,0.3,0.54,26.49,9.47,Meat,1
64,0.36,0.53,7.71,2.71,Dessert,1
59,0.41,0.55,9.68,4.41,Dessert,1
57,0.43,0.57,17.49,7.96,Salad,1
50,0.5,0.55,18.78,7.92,Salad,1
71,0.29,0.58,14.78,5.73,Pasta,1
62,0.38,0.63,24.09,12.71,Pasta,1
49,0.51,0.6,18.58,8.24,Salad,1
64,0.36,0.64,17.67,8.94,Fish,1
54,0.46,0.61,26.56,9.78,Fish,1
42,0.58,0.51,12.69,6.38,Pasta,1
68,0.32,0.57,19.24,9.76,Pasta,1
49,0.51,0.55,19.88,11.32,Salad,1
45,0.55,0.61,26.53,10.76,Meat,1
58,0.42,0.47,29.7,12.17,Fish,1
46,0.54,0.46,45.25,20.28,Fish,1
55,0.45,0.43,24.24,14.04,Pasta,1
70,0.3,0.59,15.68,8.83,Pasta,1
59,0.41,0.52,10.25,3.81,Pasta,1
75,0.25,0.58,5.55,2.56,Dessert,1
68,0.32,0.43,44.86,17.77,Meat,1
69,0.31,0.44,6.69,2.59,Dessert,1
61,0.39,0.59,6.29,2.53,Dessert,1
51,0.49,0.56,23.25,13.43,Meat,1
49,0.51,0.43,20.3,6.92,Fish,1
59,0.41,0.47,7.11,2.82,Dessert,1
67,0.33,0.62,18.7,8.12,Fish,1
73,0.27,0.63,9.37,5.29,Dessert,1
67,0.33,0.58,39.53,15.81,Meat,1
62,0.38,0.57,12.3,4.54,Pasta,1
60,0.4,0.54,44.93,25.84,Meat,1
67,0.33,0.52,23.54,12.9,Meat,1
52,0.48,0.61,13.72,7.12,Fish,1
41,0.59,0.46,31.57,16.73,Fish,1
63,0.37,0.42,39.02,12.42,Meat,1
38,0.62,0.47,22.76,13.07,Fish,1
56,0.44,0.56,15.77,6.4,Meat,1
59,0.41,0.41,26.8,8.98,Meat,1
64,0.36,0.44,22.09,10.87,Meat,1
50,0.5,0.57,9.33,3.22,Dessert,1
58,0.42,0.59,10.83,6.11,Salad,1
45,0.55,0.61,11.41,6.15,Pasta,1
51,0.49,0.47,20.0,8.54,Pasta,1
65,0.35,0.47,8.95,3.65,Dessert,1
65,0.35,0.6,14.46,8.5,Salad,1
63,0.37,0.52,19.29,10.68,Fish,1
64,0.36,0.42,41.6,14.39,Meat,1
79,0.21,0.6,15.17,8.75,Pasta,1
78,0.22,0.43,20.33,10.41,Fish,1
60,0.4,0.61,19.49,10.31,Meat,1
57,0.43,0.57,6.16,2.23,Dessert,1
64,0.36,0.58,24.52,14.47,Fish,1
62,0.38,0.52,12.72,5.57,Salad,1
54,0.46,0.54,33.95,19.35,Meat,1
45,0.55,0.55,21.65,12.41,Meat,1
72,0.28,0.46,6.17,3.03,Dessert,1
52,0.48,0.5,5.99,3.0,Dessert,1
65,0.35,0.48,35.27,19.37,Meat,1
53,0.47,0.53,15.28,5.55,Salad,1
67,0.33,0.61,18.73,7.55,Pasta,1
54,0.46,0.41,11.85,4.97,Salad,1
53,0.47,0.43,19.22,6.0,Salad,1
60,0.4,0.57,9.37,4.68,Dessert,1
70,0.3,0.56,15.26,7.44,Pasta,1
56,0.44,0.52,13.5,7.38,Pasta,1
69,0.31,0.46,24.34,10.91,Fish,1
39,0.61,0.63,24.5,9.86,Pasta,1
59,0.41,0.46,5.54,2.34,Dessert,1
71,0.29,0.47,22.72,8.65,Pasta,1
57,0.43,0.56,11.55,6.15,Pasta,1
71,0.29,0.52,5.49,3.15,Dessert,1
50,0.5,0.57,19.33,6.67,Salad,1
72,0.28,0.64,15.89,6.26,Salad,1
72,0.28,0.52,7.87,3.11,Dessert,1
61,0.39,0.51,16.28,5.04,Pasta,1
71,0.29,0.4,18.9,6.48,Salad,1
69,0.31,0.59,39.52,22.11,Meat,1
59,0.41,0.45,12.9,4.12,Salad,1
59,0.41,0.49,7.63,4.29,Dessert,1
48,0.52,0.5,30.71,18.21,Fish,1
55,0.45,0.61,5.56,3.29,Dessert,1
55,0.45,0.63,7.73,4.52,Dessert,1
65,0.35,0.5,39.74,20.0,Fish,1
72,0.28,0.53,20.93,7.48,Meat,1
72,0.28,0.63,15.91,6.74,Meat,1
65,0.35,0.5,19.72,10.71,Salad,1
70,0.3,0.46,16.11,8.82,Salad,1
71,0.29,0.48,7.02,3.81,Dessert,1
50,0.5,0.5,7.9,3.42,Dessert,1
